OBJECTID,geoid,county_fip,tract,tot_pop_po,tot_pop_ci,tot_pop_ov,tot_hh,tot_fam,pop_over75,pop_poc,pop_spfam,pop_lep,pop_below2,pop_disabi,pop_hus_re,pop_zvhhs,pct_over75,pct_poc,pct_spfam,pct_lep,pct_below2,pct_disab,pct_hus_re,pct_zvhhs,poc_halfsd,spfam_half,lep_halfsd,below200_h,disab_half,hus_re_hal,zvhh_halfs,epc_class,epc_flag,Shape__Area,Shape__Length
711,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,3.3099649954238E-07,0.0237235050697595
712,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,1.92223978956463E-07,0.00395369195631189
713,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,0.00115658706226895,0.240360396447223
714,06001451102,1,451102,4093,4111,3904,1393,1177,213,975,62,24,271,309,0,18,0.0518122017383575,0.237168997526169,0.0526763014495373,0.00614754017442465,0.0662105977535248,0.0751641988754272,0,0.0129217999055982,0,0,0,0,0,,0,NA,0,0.000487572810925485,0.11687146292908
715,06001402700,1,402700,1724,1734,1691,680,276,65,1257,58,158,823,283,161,287,0.0374855995178223,0.724913001060486,0.210144996643066,0.0934358015656471,0.477378010749817,0.163205996155739,0.236764997243881,0.422058999538422,1,1,0,1,1,,1,High,1,4.08048254030291E-05,0.0260589306112539
716,06041107000,41,107000,6673,6668,6401,2393,1808,713,1140,174,172,573,813,43,46,0.106117002665997,0.16966800391674,0.0962389037013054,0.0268708001822233,0.0858684033155441,0.121926002204418,0.017969099804759,0.0192226991057396,0,0,0,0,1,,0,NA,0,4.0517988963984E-10,0.00027145852910288
717,06085508404,85,508404,6384,6384,5857,2328,1757,424,3455,76,434,730,475,46,127,0.0664160028100014,0.541197001934052,0.0432555004954338,0.0740993991494179,0.114348001778126,0.0744047984480858,0.0197595003992319,0.0545533001422882,0,0,0,0,0,,0,NA,0,0.000189642137684132,0.0565739192098391
718,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,1.87956175068393E-08,0.00137894192214432
719,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,2.36762843996985E-07,0.00443978171042798
720,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,4.59039256384131E-07,0.0118492314530474
721,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,1.70166458701715E-09,0.000285353368276689
722,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,1.67797225003596E-08,0.00561252021861766
723,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,6.1241280491231E-08,0.00336460855833359
724,06001451101,1,451101,7235,7326,6907,2455,1898,266,2606,116,148,561,389,136,21,0.0358829014003277,0.351545006036758,0.0611170008778572,0.0214274991303682,0.0775396972894669,0.0530986003577709,0.0553971007466316,0.00855396967381239,0,0,0,0,0,,0,NA,0,2.42706846620422E-07,0.0106125944429439
725,06001441503,1,441503,6566,6566,5974,2020,1783,112,6142,58,357,579,301,43,44,0.0170575994998217,0.935424983501434,0.0325293987989426,0.0597589984536171,0.0881815031170845,0.0458422005176544,0.0212871003895998,0.0217822007834911,1,0,0,0,0,,0,NA,0,2.82513155980268E-07,0.00704165342821513
726,06001441503,1,441503,6566,6566,5974,2020,1783,112,6142,58,357,579,301,43,44,0.0170575994998217,0.935424983501434,0.0325293987989426,0.0597589984536171,0.0881815031170845,0.0458422005176544,0.0212871003895998,0.0217822007834911,1,0,0,0,0,,0,NA,0,8.97807694855146E-09,0.000814057258982179
727,06001432800,1,432800,3514,3534,3325,1352,901,425,2153,73,220,372,401,6,18,0.120260000228882,0.6092249751091,0.0810211002826691,0.0661654025316238,0.105861999094486,0.113468997180462,0.00443786988034844,0.0133135998621583,0,0,0,0,0,,0,NA,0,0.000395436992675968,0.108057088666485
728,06001441503,1,441503,6566,6566,5974,2020,1783,112,6142,58,357,579,301,43,44,0.0170575994998217,0.935424983501434,0.0325293987989426,0.0597589984536171,0.0881815031170845,0.0458422005176544,0.0212871003895998,0.0217822007834911,1,0,0,0,0,,0,NA,0,1.52967459143838E-07,0.00169808906365775
729,06001441503,1,441503,6566,6566,5974,2020,1783,112,6142,58,357,579,301,43,44,0.0170575994998217,0.935424983501434,0.0325293987989426,0.0597589984536171,0.0881815031170845,0.0458422005176544,0.0212871003895998,0.0217822007834911,1,0,0,0,0,,0,NA,0,1.65846358868293E-09,0.000336483379263047
730,06001441503,1,441503,6566,6566,5974,2020,1783,112,6142,58,357,579,301,43,44,0.0170575994998217,0.935424983501434,0.0325293987989426,0.0597589984536171,0.0881815031170845,0.0458422005176544,0.0212871003895998,0.0217822007834911,1,0,0,0,0,,0,NA,0,2.74167177849449E-08,0.00167805683193524
731,06001441503,1,441503,6566,6566,5974,2020,1783,112,6142,58,357,579,301,43,44,0.0170575994998217,0.935424983501434,0.0325293987989426,0.0597589984536171,0.0881815031170845,0.0458422005176544,0.0212871003895998,0.0217822007834911,1,0,0,0,0,,0,NA,0,5.45696821063757E-12,4.13488420576842E-05
732,06001441503,1,441503,6566,6566,5974,2020,1783,112,6142,58,357,579,301,43,44,0.0170575994998217,0.935424983501434,0.0325293987989426,0.0597589984536171,0.0881815031170845,0.0458422005176544,0.0212871003895998,0.0217822007834911,1,0,0,0,0,,0,NA,0,0.000265069578290422,0.0771848849446639
733,06085508507,85,508507,3171,3171,2887,1343,842,29,2468,80,66,600,128,180,118,0.00914537999778986,0.778303027153015,0.0950118973851204,0.0228611007332802,0.189215004444122,0.0403658002614975,0.134028002619743,0.0878629982471466,1,0,0,0,0,,0,NA,0,3.93711979995715E-05,0.0282585951317262
734,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,1.66553490998922E-07,0.00391060409940659
735,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,1.60980562213808E-09,0.000417839492630924
736,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,3.32984654960455E-07,0.00661289217825641
737,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,5.15751708007883E-08,0.00464442331925234
738,06041114200,41,114200,3097,3106,3044,1376,849,294,521,104,38,526,246,121,78,0.0942006036639214,0.166933998465538,0.122496999800205,0.0124835995957255,0.169842004776001,0.0792014971375465,0.0879359990358353,0.0566859990358353,0,0,0,0,0,,0,NA,0,1.3061253412161E-08,0.00133324915708735
739,06041114200,41,114200,3097,3106,3044,1376,849,294,521,104,38,526,246,121,78,0.0942006036639214,0.166933998465538,0.122496999800205,0.0124835995957255,0.169842004776001,0.0792014971375465,0.0879359990358353,0.0566859990358353,0,0,0,0,0,,0,NA,0,7.14044290361926E-09,0.00100967797052929
740,06001435400,1,435400,4337,4380,4051,1761,998,246,3476,413,359,1718,567,383,158,0.0556561015546322,0.786424994468689,0.413827985525131,0.0886200964450836,0.396126002073288,0.129452005028725,0.217490002512932,0.0897217020392418,1,1,0,1,1,,0,High,1,0.000135702338866395,0.0603795109148334
741,06085508503,85,508503,6868,6868,6177,2630,1826,375,5183,31,407,779,357,264,285,0.0539567992091179,0.745755016803741,0.0169769991189241,0.0658895969390869,0.113425001502037,0.0519802011549473,0.100380003452301,0.108364999294281,1,0,0,0,0,,1,NA,0,0.000149342019994947,0.0583190759224142
742,06001438000,1,438000,3743,3743,3463,1097,834,224,2531,102,277,1008,351,73,15,0.0598450005054474,0.676195979118347,0.122302003204823,0.0799883976578712,0.269302994012833,0.0937749966979027,0.0665450990200043,0.0136737003922462,0,0,0,0,0,,0,NA,0,0.000204582707283407,0.0872016785341825
743,06001401500,1,401500,2605,2605,2500,1023,418,91,1648,116,123,1232,581,205,329,0.0349327996373177,0.632629990577698,0.277512013912201,0.0491999983787537,0.472936987876892,0.223032996058464,0.200390994548798,0.321603000164032,0,1,0,1,1,,1,High,1,4.78910910715058E-05,0.0304598438475329
744,06075033204,75,33204,4262,4255,4183,1591,611,178,2918,38,394,2155,312,549,372,0.0417644008994102,0.684655010700226,0.0621930994093418,0.0941907986998558,0.505631029605865,0.0733254998922348,0.345066010951996,0.233814999461174,0,0,0,1,0,,1,NA,0,3.81447057407058E-05,0.0356489659899692
745,06001451201,1,451201,7134,7134,6729,2608,1900,160,3135,240,173,1450,459,212,35,0.02242779918015,0.439444988965988,0.126315996050835,0.0257095992565155,0.203252002596855,0.0643398016691208,0.0812883004546165,0.0134201999753714,0,0,0,0,0,,0,NA,0,0.000355326608314499,0.0860134184969828
746,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,1.1190877557965E-08,0.00275100237103111
747,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,4.21127879235428E-08,0.00989234187530121
748,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,4.46289050159976E-09,0.00361616311527092
749,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,1.91303115570918E-08,0.00376925007773199
750,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,2.65117705566809E-10,0.000658343700171632
751,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,2.09292920771986E-08,0.0062837798330775
752,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,4.46561898570508E-10,0.000503999048625425
753,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,0.000138140987928637,0.0564420006588836
754,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,1.67578946275171E-08,0.0035317613418332
755,06085507904,85,507904,3240,3240,3165,1098,1035,259,2514,18,128,187,222,29,25,0.0799382999539375,0.775925993919373,0.017391299828887,0.0404422990977764,0.0577160008251667,0.0685184970498085,0.0264116991311312,0.0227687004953623,1,0,0,0,0,,0,NA,0,0.000129918777474813,0.0494360453184175
756,06041114200,41,114200,3097,3106,3044,1376,849,294,521,104,38,526,246,121,78,0.0942006036639214,0.166933998465538,0.122496999800205,0.0124835995957255,0.169842004776001,0.0792014971375465,0.0879359990358353,0.0566859990358353,0,0,0,0,0,,0,NA,0,1.19462129077874E-09,0.000269222989369423
757,06041114200,41,114200,3097,3106,3044,1376,849,294,521,104,38,526,246,121,78,0.0942006036639214,0.166933998465538,0.122496999800205,0.0124835995957255,0.169842004776001,0.0792014971375465,0.0879359990358353,0.0566859990358353,0,0,0,0,0,,0,NA,0,2.51520759775303E-09,0.000836176558981582
758,06041133000,41,133000,2862,2870,2821,1349,707,337,608,35,161,799,316,144,56,0.117136001586914,0.211330994963646,0.0495049990713596,0.0570719987154007,0.279175013303757,0.110105000436306,0.106746003031731,0.0415121987462044,0,0,0,0,0,,0,NA,0,3.12730207951972E-07,0.00230781200062309
759,06001451202,1,451202,4296,4296,4024,1515,1159,84,1674,78,83,475,383,20,46,0.0195531006902456,0.389665007591248,0.0672994032502174,0.02062620036304,0.110568001866341,0.0891527011990547,0.0132013000547886,0.0303630009293556,0,0,0,0,0,,0,NA,0,0.000182438125648332,0.0899425950993022
760,06001409000,1,409000,3698,3752,3456,1038,715,151,3618,165,637,1858,480,186,83,0.0402452014386654,0.964286029338837,0.230768993496895,0.184316992759705,0.502434015274048,0.127931997179985,0.179190993309021,0.0799615010619164,1,1,1,1,1,,0,Highest,1,0.00171571269675042,0.338756983210454
761,06001409000,1,409000,3698,3752,3456,1038,715,151,3618,165,637,1858,480,186,83,0.0402452014386654,0.964286029338837,0.230768993496895,0.184316992759705,0.502434015274048,0.127931997179985,0.179190993309021,0.0799615010619164,1,1,1,1,1,,0,Highest,1,1.26478880702052E-08,0.00132297745009834
762,06085504414,85,504414,5728,5790,5529,1552,1349,302,5251,141,494,720,330,39,53,0.0521588996052742,0.906907975673676,0.104521997272968,0.0893471017479897,0.125698000192642,0.0569947995245457,0.0251288991421461,0.0341495014727116,1,0,0,0,0,,0,NA,0,0.000180292469394772,0.0554649602493021
763,06085504412,85,504412,5194,5193,4937,1342,1180,225,4801,118,1064,1187,352,100,67,0.0431281998753548,0.920261025428772,0.100000001490116,0.215515002608299,0.228532999753952,0.0677836015820503,0.0745156034827232,0.0499254986643791,1,0,1,0,0,,0,NA,0,0.000100957515769551,0.0503325845908826
764,06085504413,85,504413,1779,1779,1662,721,476,288,1512,6,271,304,277,113,103,0.161889001727104,0.849915981292725,0.0126050002872944,0.163056999444962,0.170882999897003,0.155705004930496,0.156727001070976,0.142857000231743,1,0,1,0,1,,1,NA,0,6.55394719615288E-05,0.0364349301116441
765,06075042601,75,42601,4175,4175,3850,1788,790,365,2159,77,712,1383,282,354,623,0.087425097823143,0.517126023769379,0.0974683985114098,0.184935003519058,0.331256985664368,0.0675448998808861,0.197987005114555,0.348434001207352,0,0,1,1,0,,1,High,1,2.99805906252004E-05,0.0219337368345248
766,06085504415,85,504415,5593,5593,5186,1593,1439,363,4635,68,505,748,449,63,48,0.0649026036262512,0.82871401309967,0.0472549982368946,0.097377598285675,0.133738994598389,0.0802789032459259,0.039547998458147,0.0301318001002073,1,0,0,0,0,,0,NA,0,0.000122836871014442,0.0541671341000122
767,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,6.86986822984181E-09,0.000729761688749496
768,06085504416,85,504416,3655,3655,3399,1116,880,107,3213,86,260,536,213,58,9,0.0292750000953674,0.879069983959198,0.0977272987365723,0.0764930993318558,0.14664800465107,0.0582762993872166,0.0519713014364243,0.00806451961398125,1,0,0,0,0,,0,NA,0,0.000114259858946753,0.0474523018278665
769,06001401600,1,401600,2173,2173,2010,781,359,37,1619,138,283,1129,442,260,231,0.0170271992683411,0.745052993297577,0.384400993585587,0.140796005725861,0.519558012485504,0.203404992818832,0.332906991243362,0.29577499628067,1,1,1,1,1,,1,Highest,1,6.50849246994767E-05,0.0383722584238751
770,06085504421,85,504421,5004,5004,4819,1384,1169,362,4395,67,649,444,543,9,9,0.0723420977592468,0.878296971321106,0.0573139004409313,0.134674996137619,0.0887290015816689,0.108512997627258,0.00650289002805948,0.00650289002805948,1,0,1,0,0,,0,NA,0,0.000162486951467145,0.0613786080876594
771,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,1.31876731757075E-11,5.76818587794726E-05
772,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,5.03177943755873E-09,0.000797713282831427
773,06001402200,1,402200,2396,2406,2275,838,494,124,1754,156,314,1425,374,208,180,0.0515378005802631,0.729010999202728,0.315789014101028,0.138022005558014,0.594740986824036,0.155444994568825,0.248209998011589,0.214797005057335,1,1,1,1,1,,1,High,1,7.28516520211997E-05,0.0547506378015106
774,06001403000,1,403000,3167,3167,3077,1611,836,742,2957,61,1566,1985,792,390,780,0.23429100215435,0.933691024780273,0.0729665011167526,0.508937001228333,0.626775979995728,0.25007900595665,0.242085993289948,0.484171003103256,1,0,1,1,1,,1,Highest,1,3.60502795047069E-05,0.0245569963064166
775,06085507905,85,507905,6211,6223,6040,2152,1628,157,4969,101,422,901,253,144,26,0.0252289995551109,0.798488974571228,0.0620393007993698,0.0698676034808159,0.145064994692802,0.0406556017696857,0.0669144988059998,0.0120818000286818,1,0,0,0,0,,0,NA,0,0.000148402139075188,0.052843326613058
776,06001402500,1,402500,1833,1833,1597,704,445,41,1678,244,85,1195,392,156,283,0.0223676990717649,0.915439009666443,0.548314988613129,0.0532247982919216,0.651937007904053,0.213856995105743,0.221590995788574,0.401989012956619,1,1,0,1,1,,1,Highest,1,3.73887869500322E-05,0.0252254472019315
777,06001402600,1,402600,1272,1272,1197,654,259,134,1053,30,386,833,266,103,307,0.105346001684666,0.827830016613007,0.11582999676466,0.322472989559174,0.65487402677536,0.209119006991386,0.157491996884346,0.469419002532959,1,0,1,1,1,,1,Highest,1,3.2619700050418E-05,0.0233697001574949
778,06075042602,75,42602,3090,3077,2869,1383,762,249,1401,40,188,351,266,188,274,0.0805824995040894,0.453397989273071,0.0524934008717537,0.0655281022191048,0.113591998815536,0.0864477977156639,0.135936006903648,0.19811999797821,0,0,0,0,0,,1,NA,0,3.39621378770971E-05,0.0233724486081478
779,06075047801,75,47801,4001,4012,3844,1590,979,481,2844,37,749,837,495,192,279,0.11956299841404,0.706934988498688,0.0377936996519566,0.194848999381065,0.209197998046875,0.123379997909069,0.12075500190258,0.175472006201744,1,0,1,0,1,,1,NA,0,4.87411930407688E-05,0.0323856862074884
780,06085504422,85,504422,3915,3923,3769,1061,881,236,3618,147,640,865,421,98,83,0.0601579993963242,0.922253012657166,0.166856005787849,0.169806003570557,0.220945000648499,0.107316002249718,0.0923656970262527,0.0782281011343002,1,0,1,0,0,,0,NA,0,8.84101841620577E-05,0.0428474026981758
781,06001403100,1,403100,1416,1427,1680,712,343,104,1285,16,337,635,265,122,207,0.0604300014674664,0.746658980846405,0.0466471984982491,0.200595006346703,0.448446005582809,0.185703992843628,0.171348005533218,0.290729999542236,1,0,1,1,1,,1,High,1,3.5484009913489E-05,0.0240191567853177
782,06085506304,85,506304,5847,5832,5553,2088,1307,148,4226,193,672,1538,285,327,31,0.0253120996057987,0.722764015197754,0.14766600728035,0.121016003191471,0.263040989637375,0.0488682985305786,0.156608998775482,0.0148467002436519,1,0,1,0,0,,0,NA,0,0.000109677637738059,0.0426416618533227
783,06085506305,85,506305,6812,6812,6125,2569,1532,263,4854,369,587,2409,681,604,169,0.0386083014309406,0.712566018104553,0.240861997008324,0.0958366990089417,0.353641003370285,0.0999706014990807,0.235110998153687,0.0657844021916389,1,1,0,1,0,,0,High,1,0.000111093678697216,0.0477619842967461
784,06041133000,41,133000,2862,2870,2821,1349,707,337,608,35,161,799,316,144,56,0.117136001586914,0.211330994963646,0.0495049990713596,0.0570719987154007,0.279175013303757,0.110105000436306,0.106746003031731,0.0415121987462044,0,0,0,0,0,,0,NA,0,2.58939962805016E-06,0.0114498238521659
785,06085506401,85,506401,5221,5221,4827,2103,1240,314,3480,203,423,1088,507,347,119,0.0601417012512684,0.666539013385773,0.163709998130798,0.0876320973038673,0.2083889991045,0.0971077978610992,0.165002003312111,0.0565857999026775,0,0,0,0,0,,0,NA,0,0.000136546671910764,0.0469459972789188
786,06001438300,1,438300,4087,4102,3967,890,791,232,3840,152,391,1283,385,112,50,0.0565578006207943,0.936128973960876,0.19216200709343,0.0985630974173546,0.313921988010406,0.0938566997647285,0.12584300339222,0.0561797991394997,1,0,0,1,0,,0,High,1,8.73686130944407E-05,0.042747752583512
787,06001403300,1,403300,4159,4142,4054,2158,871,313,3310,85,1323,1859,588,546,594,0.0752585008740425,0.79586398601532,0.0975890010595322,0.326344013214111,0.446981996297836,0.141959995031357,0.253012001514435,0.275254994630814,1,0,1,1,1,,1,High,1,7.73434294387698E-09,0.000813950861223057
788,06001404000,1,404000,2932,2932,2804,1650,543,56,1190,66,19,534,190,133,131,0.0190996006131172,0.405865997076035,0.121546998620033,0.00677603017538786,0.182127997279167,0.0648021996021271,0.0806061029434204,0.0793939009308815,0,0,0,0,0,,0,NA,0,3.77017136088398E-05,0.032393658106235
789,06041107000,41,107000,6673,6668,6401,2393,1808,713,1140,174,172,573,813,43,46,0.106117002665997,0.16966800391674,0.0962389037013054,0.0268708001822233,0.0858684033155441,0.121926002204418,0.017969099804759,0.0192226991057396,0,0,0,0,1,,0,NA,0,1.37224560603499E-08,0.00158488280310174
790,06001403300,1,403300,4159,4142,4054,2158,871,313,3310,85,1323,1859,588,546,594,0.0752585008740425,0.79586398601532,0.0975890010595322,0.326344013214111,0.446981996297836,0.141959995031357,0.253012001514435,0.275254994630814,1,0,1,1,1,,1,High,1,9.38815010158578E-05,0.0443449220103509
791,06001404501,1,404501,1820,1836,1723,679,538,138,643,29,28,89,109,18,12,0.0751634016633034,0.350217998027802,0.0539033003151417,0.0162506997585297,0.0489010997116566,0.0593682006001472,0.0265095997601748,0.0176730006933212,0,0,0,0,0,,0,NA,0,0.000111859883418219,0.0485407089250379
792,06001403800,1,403800,3323,3323,3167,1808,590,117,1183,8,69,374,222,204,76,0.0352091006934643,0.356003999710083,0.0135593004524708,0.0217872001230717,0.112548999488354,0.0668070986866951,0.112832002341747,0.0420354008674622,0,0,0,0,0,,0,NA,0,6.67587128191371E-05,0.0443193765066489
793,06001403900,1,403900,3938,3938,3678,2244,552,334,1785,82,161,907,550,278,166,0.0848146006464958,0.453276008367538,0.148551002144814,0.0437738001346588,0.230320006608963,0.139664992690086,0.123885996639729,0.073974996805191,0,0,0,0,1,,0,NA,0,5.0455741074984E-05,0.0286803041079752
794,06075021600,75,21600,4551,4551,4347,2171,1011,258,2007,167,13,574,384,75,240,0.05669080093503,0.441002011299133,0.165182992815971,0.00299056991934776,0.126126006245613,0.0843771025538445,0.0345463007688522,0.110547997057438,0,0,0,0,0,,1,NA,0,6.11224336353189E-05,0.0478958270787545
795,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,0.000453187339189753,0.136087853081553
796,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,5.54791768081486E-11,0.000236111169860542
797,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,1.55068846652284E-10,0.000257833717206589
798,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,6.62112142890692E-10,0.00088965006038174
799,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,1.13427631731611E-08,0.00373405471286176
800,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,2.85263013211079E-09,0.000616051827835951
801,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,1.31499291455839E-08,0.00146599562280453
802,06041106001,41,106001,3890,3890,4066,2118,806,616,1516,71,208,919,555,417,173,0.14538599550724,0.357800006866455,0.0880893021821976,0.051155898720026,0.236247003078461,0.142673999071121,0.196884006261826,0.0816807970404625,0,0,0,0,1,,0,NA,0,1.04567743619555E-06,0.0116406629624996
